Artist,C,Position,Streams,Track Name,URL,Unnamed: 0,Unnamed: 0.1,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,type,valence
Jhay Cortez,CL,173,29240,Christian Dior,https://open.spotify.com/track/4jOBQxq4Ffd8DDrsN4wPOR,172,172,0.264,0.839,147120,0.706,1.23e-06,7,0.106,-5.629,0,0.0728,92.031,4,audio_features,0.462
Flaytes Magicos,CL,174,29143,Party En La Pobla (Marcianeke y Tunechikidd),https://open.spotify.com/track/2T9oAvwp6vE5z16YCkPAQG,173,173,0.121,0.834,209524,0.82,4e-05,11,0.21,-5.211,1,0.0807,97.987,4,audio_features,0.884
Mora,CL,175,29038,Cuando Sera,https://open.spotify.com/track/1UmZpd5navRsg2ukqCKJjc,174,174,0.158,0.782,176000,0.651,0.0,6,0.12,-4.604,0,0.0643,91.999,4,audio_features,0.562
Anuel AA,CL,176,28980,Hasta Que Dios Diga,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1,175,175,0.464,0.691,246000,0.765,3.29e-06,8,0.203,-4.727,1,0.111,174.021,4,audio_features,0.855
Daddy Yankee,CL,177,28790,PROBLEMA,https://open.spotify.com/track/2dl5K2ScW7jYhAhuem06cm,176,176,0.0613,0.773,184507,0.8,0.00403,10,0.0327,-3.17,0,0.0987,89.988,4,audio_features,0.842
Casper Magico,CL,178,28780,Comerte Entera,https://open.spotify.com/track/73es9ZZQlBrRVNKSyT1fTN,177,177,0.0677,0.69,284963,0.789,4.46e-05,1,0.0961,-4.137,0,0.0955,176.011,4,audio_features,0.753
J Balvin,CL,179,28675,OTRO FILI,https://open.spotify.com/track/4iDhQFNWG6uHWi7LOKhmkP,178,178,0.239,0.821,202947,0.65,0.000138,5,0.11,-5.877,1,0.103,164.033,4,audio_features,0.604
Alex Rose,CL,180,28632,Toda Remix - Remix,https://open.spotify.com/track/47ZS1OjnJpJVfGN9yHXfMn,179,179,0.161,0.512,367680,0.451,0.0,5,0.0672,-7.222,0,0.131,80.04,4,audio_features,0.368
Natti Natasha,CL,181,28569,Philliecito,https://open.spotify.com/track/0oWjcsqU11f12QCUSIHiI5,180,180,0.167,0.731,251807,0.645,0.0,6,0.0827,-4.366,0,0.091,171.963,4,audio_features,0.543
Nio Garcia,CL,182,28252,La Jeepeta - Remix,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2,181,181,0.297,0.814,345241,0.714,4.89e-06,4,0.091,-4.65,0,0.207,176.013,4,audio_features,0.789
Cauty,CL,183,28116,Lloras - Remix,https://open.spotify.com/track/3FhiU60cxfN2j4jRy5Y40w,182,182,0.497,0.817,292275,0.651,3.97e-05,1,0.135,-4.632,1,0.0522,92.033,4,audio_features,0.825
Rauw Alejandro,CL,184,28025,Cúrame,https://open.spotify.com/track/3PwRuzdphgedcWVUOVYJ7I,183,183,0.584,0.765,164706,0.625,0.00111,9,0.112,-3.599,0,0.0548,102.101,4,audio_features,0.262
Duki,CL,185,28018,Malbec,https://open.spotify.com/track/6KEb17S00Inf0v1qYDgUAj,184,184,0.574,0.705,175890,0.692,0.0,9,0.13,-6.476,0,0.0357,122.991,4,audio_features,0.444
Doja Cat,CL,186,27834,You Right,https://open.spotify.com/track/0k4d5YPDr1r7FX77VdqWez,185,185,0.0164,0.828,186173,0.621,0.00233,8,0.0845,-6.414,1,0.0565,128.986,4,audio_features,0.436
Enrique Iglesias,CL,187,27768,ME PASE (feat. Farruko),https://open.spotify.com/track/4JgSGk8yY0hQE9aENUSqVm,186,186,0.274,0.749,181572,0.89,0.0,6,0.0845,-2.111,0,0.0455,93.973,4,audio_features,0.724
Nio Garcia,CL,188,27732,Mírame - Remix,https://open.spotify.com/track/7meQTf97i7gyAzeHTLIytv,187,187,0.119,0.739,377580,0.832,1.35e-05,1,0.245,-3.244,1,0.151,176.04,4,audio_features,0.776
The Weeknd,CL,189,27705,Save Your Tears,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g,188,188,0.0212,0.68,215627,0.826,1.24e-05,0,0.543,-5.487,1,0.0309,118.051,4,audio_features,0.644
KAROL G,CL,190,27626,CONTIGO VOY A MUERTE,https://open.spotify.com/track/615XWyY2RPfk3iuYcU6qvi,189,189,0.2,0.77,219960,0.853,3.85e-06,11,0.0627,-2.593,1,0.0484,82.994,4,audio_features,0.781
Plan B,CL,191,27624,Es un Secreto,https://open.spotify.com/track/0R7DSnSibvuE4PEHqUayqf,190,190,0.0951,0.836,190564,0.777,1.68e-06,6,0.0561,-5.376,0,0.0439,94.977,4,audio_features,0.504
KEVVO,CL,192,27561,Te Va Bien (with Arcangel & Becky G feat. Darell),https://open.spotify.com/track/7G1o084VGIPA5TAbUSgADQ,191,191,0.205,0.811,281853,0.794,5.63e-06,7,0.667,-7.202,1,0.216,99.942,4,audio_features,0.872
Surf Curse,CL,193,27213,Freaks,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr,192,192,3.84e-05,0.345,147062,0.941,0.633,9,0.0511,-9.918,1,0.0466,179.626,4,audio_features,0.407
Anuel AA,CL,194,26836,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65,193,193,0.27,0.639,307910,0.869,0.0,11,0.0802,-4.024,1,0.147,169.801,4,audio_features,0.767
Harry Nach,CL,195,26834,Tak Tiki Tak,https://open.spotify.com/track/7gwwt1IaAWwmB7af0AcuBM,194,194,0.333,0.801,212406,0.579,0.000355,11,0.172,-4.78,0,0.0813,99.994,4,audio_features,0.231
Lyanno,CL,196,26777,En Tu Cuerpo - Remix,https://open.spotify.com/track/3dEtfTtCXWW7N8WQ9FD29z,195,195,0.249,0.742,310860,0.497,0.00335,0,0.0993,-9.381,0,0.0746,156.013,4,audio_features,0.558
J Balvin,CL,197,26457,Tu Veneno,https://open.spotify.com/track/5KFHrrBMyGj5MhVbZMM3ts,196,196,0.0625,0.664,157320,0.659,0.00024,10,0.0874,-4.232,0,0.0873,175.826,4,audio_features,0.797
Santaferia,CL,198,26282,Algún Día Volverás,https://open.spotify.com/track/5Py45FF8phNy49BaehU3PC,197,197,0.372,0.646,253823,0.712,9.07e-05,7,0.0501,-3.765,1,0.0312,93.993,4,audio_features,0.687
Queen,CL,199,26257,Another One Bites The Dust - Remastered 2011,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,198,198,0.112,0.933,214653,0.528,0.312,5,0.163,-6.472,0,0.161,109.967,4,audio_features,0.754
Dua Lipa,CL,200,26148,Break My Heart,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,199,199,0.167,0.73,221820,0.729,1.39e-06,4,0.349,-3.434,0,0.0884,113.011,4,audio_features,0.467
Bad Bunny,CR,1,39359,Yonaguni,https://open.spotify.com/track/2JPLbjOn0wPCngEot2STUS,0,0,0.276,0.644,206710,0.648,0.0,1,0.135,-4.601,1,0.118,179.951,4,audio_features,0.44
Rauw Alejandro,CR,2,30877,Todo De Ti,https://open.spotify.com/track/5RwV8BvLfX5injfqYodke9,1,1,0.302,0.78,199604,0.719,0.000196,3,0.0931,-3.613,0,0.0506,127.962,4,audio_features,0.336
J Balvin,CR,3,28189,Qué Más Pues?,https://open.spotify.com/track/6hf0RpxTbOprT5nnwzkk8e,2,2,0.0261,0.891,217773,0.819,0.000354,8,0.173,-3.964,1,0.106,101.968,4,audio_features,0.768
Mora,CR,4,27666,Volando - Remix,https://open.spotify.com/track/0G2zPzWqVjR68iNPmx2TBe,3,3,0.207,0.659,273474,0.688,0.0,6,0.113,-4.649,1,0.0673,153.979,4,audio_features,0.632
Nio Garcia,CR,5,26160,AM Remix,https://open.spotify.com/track/05bfbizlM5AX6Mf1RRyMho,4,4,0.114,0.743,261335,0.655,0.0,6,0.0764,-5.015,0,0.159,172.031,4,audio_features,0.785
Måneskin,CR,6,19866,Beggin',https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e,5,5,0.127,0.714,211560,0.8,0.0,11,0.359,-4.808,0,0.0504,134.002,4,audio_features,0.589
Rauw Alejandro,CR,7,18904,2/Catorce,https://open.spotify.com/track/0PwFN7vRvY80Hnkoew2x3f,6,6,0.709,0.768,205714,0.56,0.000791,3,0.115,-3.497,1,0.0859,112.084,3,audio_features,0.372
Sebastian Yatra,CR,8,17474,Pareja Del Año,https://open.spotify.com/track/2rCbl9naJYhaxjLsfx88uM,7,7,0.163,0.715,195053,0.622,0.0,4,0.0948,-5.102,0,0.046,80.015,4,audio_features,0.808
Bad Bunny,CR,9,17084,DÁKITI,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49,8,8,0.401,0.731,205090,0.573,5.22e-05,4,0.113,-10.059,0,0.0544,109.928,4,audio_features,0.145
TINI,CR,10,17063,Miénteme,https://open.spotify.com/track/0cOa970mzTWAxKtltpkpLc,9,9,0.161,0.85,165275,0.541,5.01e-06,2,0.286,-4.522,1,0.0674,92.003,4,audio_features,0.916
Gera MX,CR,11,16763,Botella Tras Botella,https://open.spotify.com/track/2MnLkFqY9Rpg9s3Zv6ZJdK,10,10,0.656,0.727,197333,0.546,0.0,0,0.122,-4.572,1,0.0437,106.891,4,audio_features,0.69
Sech,CR,12,16048,911 - Remix,https://open.spotify.com/track/27RSJHEA99Y0Vsow7nA37A,11,11,0.165,0.816,208631,0.71,0.0,7,0.292,-3.728,1,0.0398,93.02,4,audio_features,0.784
J Balvin,CR,13,16029,Poblado - Remix,https://open.spotify.com/track/1WedZeiezCmCEOzLwhx0hV,12,12,0.102,0.813,393280,0.809,1.37e-06,3,0.377,-5.382,0,0.0846,93.005,4,audio_features,0.646
Tiago PZK,CR,14,14887,Entre Nosotros,https://open.spotify.com/track/6w8yBI2vthyN9UnwO4UBWb,13,13,0.494,0.729,192353,0.513,1.1e-06,5,0.137,-6.345,0,0.0455,170.064,3,audio_features,0.789
Mora,CR,15,14760,512,https://open.spotify.com/track/5jzEwSyyymBlf1fa1o39T2,14,14,0.348,0.818,193636,0.673,0.0,4,0.172,-7.542,0,0.148,87.961,4,audio_features,0.695
Los Legendarios,CR,16,13146,Fiel,https://open.spotify.com/track/7Bk0uXKk1uPT0XuQbpFzvs,15,15,0.407,0.849,261667,0.701,0.0,6,0.112,-4.407,0,0.06,98.005,4,audio_features,0.505
KAROL G,CR,17,13141,EL MAKINON,https://open.spotify.com/track/2FSGUA0gFgGeQdprjtGM2M,16,16,0.256,0.635,209160,0.706,0.0,5,0.108,-3.224,0,0.125,88.863,4,audio_features,0.443
Myke Towers,CR,18,12310,Bandido,https://open.spotify.com/track/1xK1Gg9SxG8fy2Ya373oqb,17,17,0.122,0.713,232853,0.617,0.0,8,0.0962,-4.637,1,0.0887,168.021,4,audio_features,0.682
Wisin,CR,19,12216,Fiel - Remix,https://open.spotify.com/track/43qcs9NpJhDxtG91zxFkj7,18,18,0.398,0.839,349547,0.711,2.02e-06,6,0.118,-4.733,0,0.0473,97.99,4,audio_features,0.573
Sech,CR,20,12147,Sal y Perrea,https://open.spotify.com/track/5u7twkeask1VIyDeNTElSU,19,19,0.192,0.786,216510,0.899,0.000189,10,0.299,-0.515,1,0.127,90.025,4,audio_features,0.813
Olivia Rodrigo,CR,21,11672,good 4 u,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,20,20,0.335,0.563,178147,0.664,0.0,9,0.0849,-5.044,1,0.154,166.928,4,audio_features,0.688
Bad Bunny,CR,22,11160,LA NOCHE DE ANOCHE,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck,21,21,0.0303,0.856,203201,0.618,0.0,7,0.0866,-4.892,1,0.286,81.993,4,audio_features,0.391
Bizarrap,CR,23,11085,"Nicky Jam: Bzrp Music Sessions, Vol. 41",https://open.spotify.com/track/03LfOYi0icz4souspZVVhq,22,22,0.0913,0.627,158087,0.849,0.0,1,0.145,-3.167,0,0.153,89.907,4,audio_features,0.818
Boza,CR,24,11036,Ella,https://open.spotify.com/track/66S2z95FN3nUAr9S1gUIsp,23,23,0.386,0.852,221407,0.593,0.168,6,0.154,-5.892,1,0.0702,90.002,4,audio_features,0.87
Lil Nas X,CR,25,10731,MONTERO (Call Me By Your Name),https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd,24,24,0.297,0.61,137876,0.508,0.0,8,0.384,-6.682,0,0.152,178.818,4,audio_features,0.758
Maluma,CR,26,10326,Sobrio,https://open.spotify.com/track/4HzqWEdAbzcVFDv0pvxV4w,25,25,0.138,0.762,201181,0.77,0.0,5,0.15,-2.758,1,0.223,177.998,4,audio_features,0.631
Nio Garcia,CR,27,10078,AM,https://open.spotify.com/track/2dNhNlpZAtV4lwAFW45LIv,26,26,0.399,0.83,182496,0.517,8.95e-05,6,0.0916,-6.416,0,0.333,171.959,4,audio_features,0.616
Doja Cat,CR,28,9484,Kiss Me More (feat. SZA),https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz,27,27,0.259,0.764,208667,0.705,8.92e-05,8,0.12,-3.463,1,0.0284,110.97,4,audio_features,0.781
Maluma,CR,29,9164,Hawái,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp,28,28,0.185,0.783,199112,0.727,2.46e-05,6,0.0626,-3.454,0,0.389,180.067,4,audio_features,0.558
Christian Nodal,CR,30,9096,Aquí Abajo,https://open.spotify.com/track/16ONd70tvWAaLIc6hcLzaG,29,29,0.282,0.638,143933,0.437,0.0,4,0.0894,-3.857,1,0.0332,147.88,3,audio_features,0.618
Maluma,CR,31,8797,Aloha,https://open.spotify.com/track/5RAIMjdrCEjpjaR5tBATXU,30,30,0.532,0.807,241659,0.712,2.37e-05,1,0.163,-5.757,1,0.1,100.004,4,audio_features,0.792
Boza,CR,32,8794,Hecha Pa' Mi,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx,31,31,0.362,0.725,186133,0.756,0.000685,4,0.103,-5.013,1,0.0572,100.07,4,audio_features,0.828
Ingratax,CR,33,8618,París,https://open.spotify.com/track/4bF2y8rR7GUjrd5LNEvej3,32,32,0.441,0.57,151429,0.455,0.000746,1,0.0654,-5.748,0,0.0996,167.933,4,audio_features,0.399
Sebastian Yatra,CR,34,8597,Chica Ideal,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61,33,33,0.0847,0.574,183240,0.891,0.0,0,0.16,-3.665,0,0.157,100.978,4,audio_features,0.707
Bad Bunny,CR,35,8525,De Museo,https://open.spotify.com/track/267NGliXM8YLVZiKAD9Otm,34,34,0.237,0.592,209771,0.494,0.0,4,0.13,-10.618,0,0.0747,132.037,4,audio_features,0.231
Måneskin,CR,36,8479,I WANNA BE YOUR SLAVE,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk,35,35,0.00165,0.75,173347,0.608,0.0,1,0.178,-4.008,1,0.0387,132.507,4,audio_features,0.958
Sech,CR,37,8289,911,https://open.spotify.com/track/2p2Q23iaaPSEa1tI6TsCVX,36,36,0.076,0.795,215891,0.655,1.76e-06,7,0.296,-3.815,1,0.0422,93.029,4,audio_features,0.744
Olivia Rodrigo,CR,38,8232,traitor,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT,37,37,0.691,0.38,229227,0.339,0.0,3,0.12,-7.885,1,0.0338,100.607,4,audio_features,0.0849
Bad Bunny,CR,39,8047,TE MUDASTE,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY,38,38,0.234,0.811,130014,0.637,0.000572,10,0.118,-4.835,0,0.0591,92.025,4,audio_features,0.471
Bad Bunny,CR,40,7791,A Tu Merced,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0,39,39,0.169,0.86,175918,0.791,0.000106,0,0.106,-4.784,1,0.0568,92.023,4,audio_features,0.887
Jay Wheeler,CR,41,7790,La Curiosidad,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz,40,40,0.269,0.845,219048,0.677,0.000917,11,0.108,-4.798,0,0.136,90.013,4,audio_features,0.68
BTS,CR,42,7790,Butter,https://open.spotify.com/track/2bgTY4UwhfBYhGT4HUYStN,41,41,0.00323,0.759,164442,0.459,0.0,8,0.0906,-5.187,1,0.0948,109.997,4,audio_features,0.695
Camilo,CR,43,7754,KESI - Remix,https://open.spotify.com/track/0IqCoZ168iRc9LqfrYgpZy,42,42,0.127,0.871,176575,0.815,6.18e-06,4,0.094,-4.439,1,0.0477,122.959,4,audio_features,0.823
BTS,CR,44,7632,Permission to Dance,https://open.spotify.com/track/5eXBXreN3d1zdj6Sa8dS0u,43,43,0.00544,0.702,187585,0.741,0.0,9,0.337,-5.33,1,0.0427,124.925,4,audio_features,0.646
Piso 21,CR,45,7595,Pa' Olvidarme De Ella,https://open.spotify.com/track/3lR4O0vtkhCAvVEUEWUL0S,44,44,0.259,0.728,227234,0.542,0.0,0,0.136,-5.195,1,0.0514,90.016,3,audio_features,0.637
Dua Lipa,CR,46,7594,Levitating (feat. DaBaby),https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,45,45,0.00883,0.702,203064,0.825,0.0,6,0.0674,-3.787,0,0.0601,102.977,4,audio_features,0.915
Rauw Alejandro,CR,47,7524,Reloj,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J,46,46,0.176,0.823,231595,0.537,3.75e-06,8,0.124,-2.627,1,0.211,175.965,4,audio_features,0.608
Bizarrap,CR,48,7493,"Eladio Carrion: Bzrp Music Sessions, Vol. 40",https://open.spotify.com/track/1VauUM5CBX7nkLcgafQL2B,47,47,0.241,0.783,164896,0.524,0.0,5,0.271,-6.455,0,0.0554,117.496,4,audio_features,0.839
Rochy RD,CR,49,7339,Ella No Es Tuya - Remix,https://open.spotify.com/track/5YYW3yRktprLRr47WK219Y,48,48,0.39,0.585,218107,0.611,0.0,6,0.649,-4.132,1,0.288,97.041,4,audio_features,0.962
KAROL G,CR,50,7193,BICHOTA,https://open.spotify.com/track/1WvrDdouh6C51In1SdATbq,49,49,0.204,0.864,178693,0.658,0.000626,1,0.105,-4.105,0,0.154,163.922,4,audio_features,0.865
Marc Seguí,CR,51,7082,Tiroteo - Remix,https://open.spotify.com/track/4OwhwvKESFtuu06dTgct7i,50,50,0.282,0.75,321556,0.522,0.0,9,0.0743,-7.018,1,0.0293,110.427,4,audio_features,0.601
Olivia Rodrigo,CR,52,6814,deja vu,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr,51,51,0.584,0.442,215507,0.612,5.7e-06,2,0.37,-7.222,1,0.112,180.917,4,audio_features,0.178
Olivia Rodrigo,CR,53,6800,drivers license,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH,52,52,0.768,0.561,242013,0.431,1.42e-05,10,0.106,-8.81,1,0.0578,143.875,4,audio_features,0.137
J Balvin,CR,54,6652,LA CANCIÓN,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,53,53,0.152,0.754,242573,0.646,1.85e-05,7,0.108,-5.795,1,0.317,176.089,4,audio_features,0.429
Pablo Alborán,CR,55,6626,Saturno,https://open.spotify.com/track/2f0Ft2XdvNSMSY5TUlZgEz,54,54,0.392,0.278,253760,0.572,0.0,7,0.063,-8.295,1,0.0407,95.351,3,audio_features,0.311
Christian Nodal,CR,56,6572,De Los Besos Que Te Di,https://open.spotify.com/track/1qfoq1qvZT7VwDVeekCJ97,55,55,0.388,0.504,167373,0.503,0.0,7,0.0608,-3.313,1,0.0422,195.593,4,audio_features,0.709
Justin Bieber,CR,57,6538,Peaches (feat. Daniel Caesar & Giveon),https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI,56,56,0.321,0.677,198082,0.696,0.0,0,0.42,-6.181,1,0.119,90.03,4,audio_features,0.464
Christian Nodal,CR,58,6469,Dime Cómo Quieres,https://open.spotify.com/track/4jcxBTrNvyqMJdMDyyjdYV,57,57,0.322,0.839,171360,0.667,0.0,11,0.244,-3.961,0,0.031,124.889,4,audio_features,0.878
Olivia Rodrigo,CR,59,6439,favorite crime,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8,58,58,0.866,0.369,152667,0.272,0.0,9,0.147,-10.497,1,0.0364,172.929,4,audio_features,0.218
BANDIDO,CR,60,6173,"No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK]",https://open.spotify.com/track/7COGuXyTr12KvdaYXMqheC,59,59,0.281,0.769,280274,0.812,2.63e-05,1,0.0781,-2.088,0,0.0825,180.003,4,audio_features,0.926
Alex Rose,CR,61,6068,Me Fije,https://open.spotify.com/track/6Et5KimMg3IXwD6lJPGmQw,60,60,0.396,0.76,202307,0.674,3.54e-05,7,0.0977,-4.039,0,0.0636,172.024,4,audio_features,0.735
J Balvin,CR,62,6036,In Da Getto,https://open.spotify.com/track/63aj87TQG6F3RVO5nbG2VQ,61,61,0.025,0.915,131067,0.72,1.42e-05,8,0.0942,-3.126,1,0.0459,126.986,4,audio_features,0.631
The Weeknd,CR,63,5913,Blinding Lights,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,62,62,0.00146,0.514,200040,0.73,9.54e-05,1,0.0897,-5.934,1,0.0598,171.005,4,audio_features,0.334
Sech,CR,64,5909,PSL,https://open.spotify.com/track/6o4Gciys1ZIOQ2kDGnvKdm,63,63,0.176,0.816,175903,0.582,2.74e-05,5,0.176,-4.64,0,0.0579,89.977,4,audio_features,0.873
Kali Uchis,CR,65,5902,telepatía,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B,64,64,0.112,0.653,160191,0.524,0.0,11,0.203,-9.016,0,0.0502,83.97,4,audio_features,0.553
Ozuna,CR,66,5712,Una Locura,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU,65,65,0.139,0.714,230693,0.761,0.00035,5,0.241,-4.596,0,0.0427,168.022,4,audio_features,0.906
Farruko,CR,67,5664,Pepas,https://open.spotify.com/track/5fwSHlTEWpluwOM0Sxnh5k,66,66,0.00776,0.762,287120,0.766,6.98e-05,7,0.128,-3.955,1,0.0343,130.001,4,audio_features,0.442
Milly,CR,68,5649,No Te Enamores - Remix,https://open.spotify.com/track/2mM3gZ0BbPwPPMelbA8vgt,67,67,0.573,0.824,289933,0.837,1.66e-05,5,0.271,-4.603,1,0.107,100.021,4,audio_features,0.58
Camilo,CR,69,5539,BEBÉ,https://open.spotify.com/track/3Zf4GutWZ7Hv3wsVQsSQPs,68,68,0.476,0.862,197284,0.72,0.0,4,0.0543,-4.155,1,0.0361,129.993,4,audio_features,0.967
The Kid LAROI,CR,70,5516,Stay (with Justin Bieber),https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX,69,69,0.0383,0.591,141806,0.764,0.0,1,0.103,-5.484,1,0.0483,169.928,4,audio_features,0.478
Justin Quiles,CR,71,5509,Loco,https://open.spotify.com/track/6PDlkWmrq2ZKiUuFt2aQsH,70,70,0.222,0.77,231604,0.899,1.14e-06,8,0.0894,-2.981,1,0.0494,128.05,4,audio_features,0.851
Olivia Rodrigo,CR,72,5502,happier,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl,71,71,0.765,0.395,175933,0.443,9.67e-06,6,0.0839,-9.72,1,0.133,168.924,3,audio_features,0.338
Manuel Turizo,CR,73,5495,La Nota,https://open.spotify.com/track/5VzNsUnLmYcRfRfxpQsusa,72,72,0.18,0.736,216107,0.632,0.0,11,0.349,-4.939,0,0.0648,92.03,4,audio_features,0.503
Doja Cat,CR,74,5444,Need To Know,https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi,73,73,0.304,0.664,210560,0.609,0.0,1,0.0926,-6.509,1,0.0707,130.041,4,audio_features,0.194
J Balvin,CR,75,5432,UN DIA (ONE DAY) (Feat. Tainy),https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e,74,74,0.00536,0.571,232253,0.693,0.0,6,0.173,-8.234,0,0.0545,168.169,4,audio_features,0.393
Farruko,CR,76,5320,La Tóxica,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv,75,75,0.0882,0.659,180520,0.701,0.0,9,0.0866,-4.107,1,0.164,91.97,4,audio_features,0.623
Jhay Cortez,CR,77,5245,No Me Conoce - Remix,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,76,76,0.145,0.806,309120,0.786,0.0,10,0.0935,-3.831,0,0.0741,91.973,4,audio_features,0.58
Bad Bunny,CR,78,5196,Vete,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW,77,77,0.0363,0.886,192024,0.672,8.78e-06,1,0.101,-4.394,1,0.188,91.976,4,audio_features,0.526
Natti Natasha,CR,79,5193,Ram Pam Pam,https://open.spotify.com/track/4DHDIdeayp8xvlyg22wREO,78,78,0.305,0.908,200785,0.813,0.0,5,0.278,-2.749,0,0.0777,97.018,4,audio_features,0.924
Jhay Cortez,CR,80,5182,CÓMO SE SIENTE - Remix,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC,79,79,0.0946,0.807,227520,0.606,0.0,3,0.119,-8.871,0,0.088,92.988,4,audio_features,0.304
Doja Cat,CR,81,5175,Ain't Shit,https://open.spotify.com/track/5lAnYvAIkSDNXqfo7DyFUm,80,80,0.506,0.855,174253,0.488,0.0,3,0.347,-4.601,1,0.208,124.097,4,audio_features,0.619
Christian Nodal,CR,82,5058,No Te Contaron Mal,https://open.spotify.com/track/7hbk4BaF66O09R1gq0bKwj,81,81,0.369,0.644,156520,0.568,0.0,9,0.151,-3.077,0,0.038,81.409,4,audio_features,0.654
Bad Bunny,CR,83,5058,Callaita,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,82,82,0.6,0.61,250534,0.624,2.12e-06,2,0.243,-4.773,1,0.309,176.169,4,audio_features,0.244
The Weeknd,CR,84,5050,Save Your Tears (with Ariana Grande) (Remix),https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy,83,83,0.0215,0.65,191014,0.825,2.44e-05,0,0.0936,-4.645,1,0.0325,118.091,4,audio_features,0.593
Dua Lipa,CR,85,5047,Don't Start Now,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,84,84,0.0123,0.793,183290,0.793,0.0,11,0.0951,-4.521,0,0.083,123.95,4,audio_features,0.679
Olivia Rodrigo,CR,86,5042,"jealousy, jealousy",https://open.spotify.com/track/0MMyJUC3WNnFS1lit5pTjk,85,85,0.198,0.695,173160,0.575,0.0,10,0.0614,-6.334,0,0.116,163.929,4,audio_features,0.699
Kevin Roldan,CR,87,5012,Hasta Abajo,https://open.spotify.com/track/4PEfJZpVjdclfzZ9XO8uDw,86,86,0.289,0.714,229827,0.671,0.0,5,0.325,-5.119,1,0.362,169.732,4,audio_features,0.641
Becky G,CR,88,5005,Fulanito,https://open.spotify.com/track/59L8x0xy8njj75vzVCPMqg,87,87,0.256,0.93,158532,0.837,2.37e-06,7,0.239,-4.632,0,0.187,111.898,4,audio_features,0.821
Harry Styles,CR,89,4982,Watermelon Sugar,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,88,88,0.122,0.548,174000,0.816,0.0,0,0.335,-4.209,1,0.0465,95.39,4,audio_features,0.557
Camilo,CR,90,4963,Machu Picchu,https://open.spotify.com/track/6RV9pRLIQiXm3qTGeyQluf,89,89,0.397,0.788,179005,0.789,0.0,0,0.226,-2.39,1,0.124,167.897,4,audio_features,0.867
Bad Bunny,CR,91,4950,Si Estuviésemos Juntos,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI,90,90,0.0626,0.672,169248,0.594,5.14e-05,1,0.152,-6.813,0,0.0789,171.854,4,audio_features,0.158
